Source,Target,Weight
Stephen Brislin,Michael Czerny SJ,2
Stephen Brislin,Mario Grech,3
Stephen Brislin,Marcello Semeraro,2
Stephen Brislin,Mauro Gambetti OFMConv,3
Stephen Brislin,Arthur Roche,2
Stephen Brislin,Lazarus You Heung-sik,2
Stephen Brislin,Claudio Gugerotti,4
Stephen Brislin,Víctor Manuel Fernández,4
Stephen Brislin,Emil Paul Tscherrig,3
Stephen Brislin,Christophe Pierre,3
Stephen Brislin,Ángel Fernández Artime SDB,4
Stephen Brislin,Rolandas Makrickas,3
Stephen Brislin,Timothy Radcliffe OP,2
Stephen Brislin,Fabio Baggio CS,3
Stephen Brislin,George Koovakad,3
Ángel Sixto Rossi SJ,Luis José Rueda Aparicio,5
Ángel Sixto Rossi SJ,Grzegorz Ryś,4
Ángel Sixto Rossi SJ,Stephen Ameyu Martin Mulla,4
Ángel Sixto Rossi SJ,José Cobo Cano,4
Ángel Sixto Rossi SJ,Protase Rugambwa,4
Ángel Sixto Rossi SJ,Sebastian Francis,3
Ángel Sixto Rossi SJ,Stephen Chow Sau-yan SJ,4
Ángel Sixto Rossi SJ,François-Xavier Bustillo OFMConv,4
Ángel Sixto Rossi SJ,Américo Aguiar,4
Ángel Sixto Rossi SJ,Carlos Castillo Mattasoglio,3
Ángel Sixto Rossi SJ,Vicente Bokalic Iglic CM,4
Ángel Sixto Rossi SJ,Luis Cabrera Herrera OFM,4
Ángel Sixto Rossi SJ,Fernando Chomalí Garib,4
Ángel Sixto Rossi SJ,Tarcisio Isao Kikuchi SVD,3
Ángel Sixto Rossi SJ,Pablo Virgilio David,3
Ángel Sixto Rossi SJ,Ladislav Nemet SVD,3
Ángel Sixto Rossi SJ,Jaime Spengler OFM,4
Ángel Sixto Rossi SJ,Ignace Bessi Dogbo,3
Ángel Sixto Rossi SJ,Jean-Paul Vesco OP,3
Ángel Sixto Rossi SJ,Dominique Mathieu OFMConv,3
Ángel Sixto Rossi SJ,Roberto Repole,3
Ángel Sixto Rossi SJ,Baldassare Reina,3
Ángel Sixto Rossi SJ,Frank Leo,3
Ángel Sixto Rossi SJ,Mykola Bychok CSsR,3
Ángel Sixto Rossi SJ,Domenico Battaglia,3
Ángel Sixto Rossi SJ,Dominique Mamberti,2
Ángel Sixto Rossi SJ,Mario Zenari,2
Ángel Sixto Rossi SJ,Kevin Farrell,2
Ángel Sixto Rossi SJ,Konrad Krajewski,3
Ángel Sixto Rossi SJ,José Tolentino de Mendonça,3
Ángel Sixto Rossi SJ,Michael Czerny SJ,2
Ángel Sixto Rossi SJ,Mario Grech,3
Ángel Sixto Rossi SJ,Marcello Semeraro,2
Ángel Sixto Rossi SJ,Mauro Gambetti OFMConv,3
Ángel Sixto Rossi SJ,Arthur Roche,2
Ángel Sixto Rossi SJ,Lazarus You Heung-sik,2
Ángel Sixto Rossi SJ,Claudio Gugerotti,4
Ángel Sixto Rossi SJ,Víctor Manuel Fernández,6
Ángel Sixto Rossi SJ,Emil Paul Tscherrig,3
Ángel Sixto Rossi SJ,Christophe Pierre,3
Ángel Sixto Rossi SJ,Ángel Fernández Artime SDB,4
Ángel Sixto Rossi SJ,Rolandas Makrickas,3
Ángel Sixto Rossi SJ,Timothy Radcliffe OP,2
Ángel Sixto Rossi SJ,Fabio Baggio CS,3
Ángel Sixto Rossi SJ,George Koovakad,3
Luis José Rueda Aparicio,Grzegorz Ryś,4
Luis José Rueda Aparicio,Stephen Ameyu Martin Mulla,4
Luis José Rueda Aparicio,José Cobo Cano,4
Luis José Rueda Aparicio,Protase Rugambwa,4
Luis José Rueda Aparicio,Sebastian Francis,3
Luis José Rueda Aparicio,Stephen Chow Sau-yan SJ,4
Luis José Rueda Aparicio,François-Xavier Bustillo OFMConv,4
Luis José Rueda Aparicio,Américo Aguiar,4
Luis José Rueda Aparicio,Carlos Castillo Mattasoglio,3
Luis José Rueda Aparicio,Vicente Bokalic Iglic CM,3
Luis José Rueda Aparicio,Luis Cabrera Herrera OFM,4
Luis José Rueda Aparicio,Fernando Chomalí Garib,4
Luis José Rueda Aparicio,Tarcisio Isao Kikuchi SVD,3
Luis José Rueda Aparicio,Pablo Virgilio David,3
Luis José Rueda Aparicio,Ladislav Nemet SVD,3
Luis José Rueda Aparicio,Jaime Spengler OFM,4
Luis José Rueda Aparicio,Ignace Bessi Dogbo,3
Luis José Rueda Aparicio,Jean-Paul Vesco OP,3
Luis José Rueda Aparicio,Dominique Mathieu OFMConv,3
Luis José Rueda Aparicio,Roberto Repole,3
Luis José Rueda Aparicio,Baldassare Reina,3
Luis José Rueda Aparicio,Frank Leo,3
Luis José Rueda Aparicio,Mykola Bychok CSsR,3
Luis José Rueda Aparicio,Domenico Battaglia,3
Luis José Rueda Aparicio,Dominique Mamberti,2
Luis José Rueda Aparicio,Mario Zenari,2
Luis José Rueda Aparicio,Kevin Farrell,2
Luis José Rueda Aparicio,Konrad Krajewski,3
Luis José Rueda Aparicio,José Tolentino de Mendonça,3
Luis José Rueda Aparicio,Michael Czerny SJ,2
Luis José Rueda Aparicio,Mario Grech,3
Luis José Rueda Aparicio,Marcello Semeraro,2
Luis José Rueda Aparicio,Mauro Gambetti OFMConv,3
Luis José Rueda Aparicio,Arthur Roche,2
Luis José Rueda Aparicio,Lazarus You Heung-sik,2
Luis José Rueda Aparicio,Claudio Gugerotti,4
Luis José Rueda Aparicio,Víctor Manuel Fernández,5
Luis José Rueda Aparicio,Emil Paul Tscherrig,3
Luis José Rueda Aparicio,Christophe Pierre,3
Luis José Rueda Aparicio,Ángel Fernández Artime SDB,4
Luis José Rueda Aparicio,Rolandas Makrickas,3
Luis José Rueda Aparicio,Timothy Radcliffe OP,2
Luis José Rueda Aparicio,Fabio Baggio CS,3
Luis José Rueda Aparicio,George Koovakad,3
Grzegorz Ryś,Stephen Ameyu Martin Mulla,4
Grzegorz Ryś,José Cobo Cano,5
Grzegorz Ryś,Protase Rugambwa,4
Grzegorz Ryś,Sebastian Francis,3
Grzegorz Ryś,Stephen Chow Sau-yan SJ,4
Grzegorz Ryś,François-Xavier Bustillo OFMConv,5
Grzegorz Ryś,Américo Aguiar,5
Grzegorz Ryś,Carlos Castillo Mattasoglio,2
Grzegorz Ryś,Vicente Bokalic Iglic CM,2
Grzegorz Ryś,Luis Cabrera Herrera OFM,3
Grzegorz Ryś,Fernando Chomalí Garib,3
Grzegorz Ryś,Tarcisio Isao Kikuchi SVD,3
Grzegorz Ryś,Pablo Virgilio David,3
Grzegorz Ryś,Ladislav Nemet SVD,4
Grzegorz Ryś,Jaime Spengler OFM,3
Grzegorz Ryś,Ignace Bessi Dogbo,3
Grzegorz Ryś,Jean-Paul Vesco OP,3
Grzegorz Ryś,Dominique Mathieu OFMConv,3
Grzegorz Ryś,Roberto Repole,4
Grzegorz Ryś,Baldassare Reina,4
Grzegorz Ryś,Frank Leo,3
Grzegorz Ryś,Mykola Bychok CSsR,3
Grzegorz Ryś,Domenico Battaglia,4
Grzegorz Ryś,Dominique Mamberti,3
Grzegorz Ryś,Mario Zenari,3
Grzegorz Ryś,Kevin Farrell,2
Grzegorz Ryś,Konrad Krajewski,5
Grzegorz Ryś,José Tolentino de Mendonça,4
Grzegorz Ryś,Michael Czerny SJ,2
Grzegorz Ryś,Mario Grech,4
Grzegorz Ryś,Marcello Semeraro,3
Grzegorz Ryś,Mauro Gambetti OFMConv,4
Grzegorz Ryś,Arthur Roche,3
Grzegorz Ryś,Lazarus You Heung-sik,2
Grzegorz Ryś,Claudio Gugerotti,5
Grzegorz Ryś,Víctor Manuel Fernández,4
Grzegorz Ryś,Emil Paul Tscherrig,4
Grzegorz Ryś,Christophe Pierre,4
Grzegorz Ryś,Ángel Fernández Artime SDB,5
Grzegorz Ryś,Rolandas Makrickas,4
Grzegorz Ryś,Timothy Radcliffe OP,3
Grzegorz Ryś,Fabio Baggio CS,4
Grzegorz Ryś,George Koovakad,3
Stephen Ameyu Martin Mulla,José Cobo Cano,4
Stephen Ameyu Martin Mulla,Protase Rugambwa,5
Stephen Ameyu Martin Mulla,Sebastian Francis,3
Stephen Ameyu Martin Mulla,Stephen Chow Sau-yan SJ,4
Stephen Ameyu Martin Mulla,François-Xavier Bustillo OFMConv,4
Stephen Ameyu Martin Mulla,Américo Aguiar,4
Stephen Ameyu Martin Mulla,Carlos Castillo Mattasoglio,2
Stephen Ameyu Martin Mulla,Vicente Bokalic Iglic CM,2
Stephen Ameyu Martin Mulla,Luis Cabrera Herrera OFM,3
Stephen Ameyu Martin Mulla,Fernando Chomalí Garib,3
Stephen Ameyu Martin Mulla,Tarcisio Isao Kikuchi SVD,3
Stephen Ameyu Martin Mulla,Pablo Virgilio David,3
Stephen Ameyu Martin Mulla,Ladislav Nemet SVD,3
Stephen Ameyu Martin Mulla,Jaime Spengler OFM,3
Stephen Ameyu Martin Mulla,Ignace Bessi Dogbo,3
Stephen Ameyu Martin Mulla,Jean-Paul Vesco OP,4
Stephen Ameyu Martin Mulla,Dominique Mathieu OFMConv,3
Stephen Ameyu Martin Mulla,Roberto Repole,3
Stephen Ameyu Martin Mulla,Baldassare Reina,3
Stephen Ameyu Martin Mulla,Frank Leo,3
Stephen Ameyu Martin Mulla,Mykola Bychok CSsR,3
Stephen Ameyu Martin Mulla,Domenico Battaglia,3
Stephen Ameyu Martin Mulla,Dominique Mamberti,2
Stephen Ameyu Martin Mulla,Mario Zenari,2
Stephen Ameyu Martin Mulla,Kevin Farrell,2
Stephen Ameyu Martin Mulla,Konrad Krajewski,3
Stephen Ameyu Martin Mulla,José Tolentino de Mendonça,3
Stephen Ameyu Martin Mulla,Michael Czerny SJ,2
Stephen Ameyu Martin Mulla,Mario Grech,3
Stephen Ameyu Martin Mulla,Marcello Semeraro,2
Stephen Ameyu Martin Mulla,Mauro Gambetti OFMConv,3
Stephen Ameyu Martin Mulla,Arthur Roche,2
Stephen Ameyu Martin Mulla,Lazarus You Heung-sik,2
Stephen Ameyu Martin Mulla,Claudio Gugerotti,4
Stephen Ameyu Martin Mulla,Víctor Manuel Fernández,4
Stephen Ameyu Martin Mulla,Emil Paul Tscherrig,3
Stephen Ameyu Martin Mulla,Christophe Pierre,3
Stephen Ameyu Martin Mulla,Ángel Fernández Artime SDB,4
Stephen Ameyu Martin Mulla,Rolandas Makrickas,3
Stephen Ameyu Martin Mulla,Timothy Radcliffe OP,2
Stephen Ameyu Martin Mulla,Fabio Baggio CS,3
Stephen Ameyu Martin Mulla,George Koovakad,3
José Cobo Cano,Protase Rugambwa,4
José Cobo Cano,Sebastian Francis,3
José Cobo Cano,Stephen Chow Sau-yan SJ,4
José Cobo Cano,François-Xavier Bustillo OFMConv,5
José Cobo Cano,Américo Aguiar,5
José Cobo Cano,Carlos Castillo Mattasoglio,2
José Cobo Cano,Vicente Bokalic Iglic CM,2
José Cobo Cano,Luis Cabrera Herrera OFM,3
José Cobo Cano,Fernando Chomalí Garib,3
José Cobo Cano,Tarcisio Isao Kikuchi SVD,3
José Cobo Cano,Pablo Virgilio David,3
José Cobo Cano,Ladislav Nemet SVD,4
José Cobo Cano,Jaime Spengler OFM,3
José Cobo Cano,Ignace Bessi Dogbo,3
José Cobo Cano,Jean-Paul Vesco OP,3
José Cobo Cano,Dominique Mathieu OFMConv,3
José Cobo Cano,Roberto Repole,4
José Cobo Cano,Baldassare Reina,4
José Cobo Cano,Frank Leo,3
José Cobo Cano,Mykola Bychok CSsR,3
José Cobo Cano,Domenico Battaglia,4
José Cobo Cano,Dominique Mamberti,3
José Cobo Cano,Mario Zenari,3
José Cobo Cano,Kevin Farrell,2
José Cobo Cano,Konrad Krajewski,4
José Cobo Cano,José Tolentino de Mendonça,4
José Cobo Cano,Michael Czerny SJ,2
José Cobo Cano,Mario Grech,4
José Cobo Cano,Marcello Semeraro,3
José Cobo Cano,Mauro Gambetti OFMConv,4
José Cobo Cano,Arthur Roche,3
José Cobo Cano,Lazarus You Heung-sik,2
José Cobo Cano,Claudio Gugerotti,5
José Cobo Cano,Víctor Manuel Fernández,4
José Cobo Cano,Emil Paul Tscherrig,4
José Cobo Cano,Christophe Pierre,4
José Cobo Cano,Ángel Fernández Artime SDB,6
José Cobo Cano,Rolandas Makrickas,4
José Cobo Cano,Timothy Radcliffe OP,3
José Cobo Cano,Fabio Baggio CS,4
José Cobo Cano,George Koovakad,3
Protase Rugambwa,Sebastian Francis,3
Protase Rugambwa,Stephen Chow Sau-yan SJ,4
Protase Rugambwa,François-Xavier Bustillo OFMConv,4
Protase Rugambwa,Américo Aguiar,4
Protase Rugambwa,Carlos Castillo Mattasoglio,2
Protase Rugambwa,Vicente Bokalic Iglic CM,2
Protase Rugambwa,Luis Cabrera Herrera OFM,3
Protase Rugambwa,Fernando Chomalí Garib,3
Protase Rugambwa,Tarcisio Isao Kikuchi SVD,3
Protase Rugambwa,Pablo Virgilio David,3
Protase Rugambwa,Ladislav Nemet SVD,3
Protase Rugambwa,Jaime Spengler OFM,3
Protase Rugambwa,Ignace Bessi Dogbo,3
Protase Rugambwa,Jean-Paul Vesco OP,4
Protase Rugambwa,Dominique Mathieu OFMConv,3
Protase Rugambwa,Roberto Repole,3
Protase Rugambwa,Baldassare Reina,3
Protase Rugambwa,Frank Leo,3
Protase Rugambwa,Mykola Bychok CSsR,3
Protase Rugambwa,Domenico Battaglia,3
Protase Rugambwa,Dominique Mamberti,2
Protase Rugambwa,Mario Zenari,2
Protase Rugambwa,Kevin Farrell,2
Protase Rugambwa,Konrad Krajewski,3
Protase Rugambwa,José Tolentino de Mendonça,3
Protase Rugambwa,Michael Czerny SJ,2
Protase Rugambwa,Mario Grech,3
Protase Rugambwa,Marcello Semeraro,2
Protase Rugambwa,Mauro Gambetti OFMConv,3
Protase Rugambwa,Arthur Roche,2
Protase Rugambwa,Lazarus You Heung-sik,2
Protase Rugambwa,Claudio Gugerotti,4
Protase Rugambwa,Víctor Manuel Fernández,4
Protase Rugambwa,Emil Paul Tscherrig,3
Protase Rugambwa,Christophe Pierre,3
Protase Rugambwa,Ángel Fernández Artime SDB,4
Protase Rugambwa,Rolandas Makrickas,3
Protase Rugambwa,Timothy Radcliffe OP,2
Protase Rugambwa,Fabio Baggio CS,3
Protase Rugambwa,George Koovakad,3
Sebastian Francis,Stephen Chow Sau-yan SJ,4
Sebastian Francis,François-Xavier Bustillo OFMConv,3
Sebastian Francis,Américo Aguiar,3
Sebastian Francis,Carlos Castillo Mattasoglio,1
Sebastian Francis,Vicente Bokalic Iglic CM,1
Sebastian Francis,Luis Cabrera Herrera OFM,2
Sebastian Francis,Fernando Chomalí Garib,2
Sebastian Francis,Tarcisio Isao Kikuchi SVD,3
Sebastian Francis,Pablo Virgilio David,3
Sebastian Francis,Ladislav Nemet SVD,2
Sebastian Francis,Jaime Spengler OFM,2
Sebastian Francis,Ignace Bessi Dogbo,2
Sebastian Francis,Jean-Paul Vesco OP,2
Sebastian Francis,Dominique Mathieu OFMConv,3
Sebastian Francis,Roberto Repole,2
Sebastian Francis,Baldassare Reina,2
Sebastian Francis,Frank Leo,2
Sebastian Francis,Mykola Bychok CSsR,2
Sebastian Francis,Domenico Battaglia,2
Sebastian Francis,Dominique Mamberti,1
Sebastian Francis,Mario Zenari,1
Sebastian Francis,Kevin Farrell,1
Sebastian Francis,Konrad Krajewski,2
Sebastian Francis,José Tolentino de Mendonça,2
Sebastian Francis,Michael Czerny SJ,1
Sebastian Francis,Mario Grech,2
Sebastian Francis,Marcello Semeraro,1
Sebastian Francis,Mauro Gambetti OFMConv,2
Sebastian Francis,Arthur Roche,1
Sebastian Francis,Lazarus You Heung-sik,2
Sebastian Francis,Claudio Gugerotti,3
Sebastian Francis,Víctor Manuel Fernández,3
Sebastian Francis,Emil Paul Tscherrig,2
Sebastian Francis,Christophe Pierre,2
Sebastian Francis,Ángel Fernández Artime SDB,3
Sebastian Francis,Rolandas Makrickas,2
Sebastian Francis,Timothy Radcliffe OP,1
Sebastian Francis,Fabio Baggio CS,2
Sebastian Francis,George Koovakad,3
Stephen Chow Sau-yan SJ,François-Xavier Bustillo OFMConv,4
Stephen Chow Sau-yan SJ,Américo Aguiar,4
Stephen Chow Sau-yan SJ,Carlos Castillo Mattasoglio,2
Stephen Chow Sau-yan SJ,Vicente Bokalic Iglic CM,2
Stephen Chow Sau-yan SJ,Luis Cabrera Herrera OFM,3
Stephen Chow Sau-yan SJ,Fernando Chomalí Garib,3
Stephen Chow Sau-yan SJ,Tarcisio Isao Kikuchi SVD,4
Stephen Chow Sau-yan SJ,Pablo Virgilio David,4
Stephen Chow Sau-yan SJ,Ladislav Nemet SVD,3
Stephen Chow Sau-yan SJ,Jaime Spengler OFM,3
Stephen Chow Sau-yan SJ,Ignace Bessi Dogbo,3
Stephen Chow Sau-yan SJ,Jean-Paul Vesco OP,3
Stephen Chow Sau-yan SJ,Dominique Mathieu OFMConv,4
Stephen Chow Sau-yan SJ,Roberto Repole,3
Stephen Chow Sau-yan SJ,Baldassare Reina,3
Stephen Chow Sau-yan SJ,Frank Leo,3
Stephen Chow Sau-yan SJ,Mykola Bychok CSsR,3
Stephen Chow Sau-yan SJ,Domenico Battaglia,3
Stephen Chow Sau-yan SJ,Dominique Mamberti,2
Stephen Chow Sau-yan SJ,Mario Zenari,2
Stephen Chow Sau-yan SJ,Kevin Farrell,2
Stephen Chow Sau-yan SJ,Konrad Krajewski,3
Stephen Chow Sau-yan SJ,José Tolentino de Mendonça,3
Stephen Chow Sau-yan SJ,Michael Czerny SJ,2
Stephen Chow Sau-yan SJ,Mario Grech,3
Stephen Chow Sau-yan SJ,Marcello Semeraro,2
Stephen Chow Sau-yan SJ,Mauro Gambetti OFMConv,3
Stephen Chow Sau-yan SJ,Arthur Roche,2
Stephen Chow Sau-yan SJ,Lazarus You Heung-sik,3
Stephen Chow Sau-yan SJ,Claudio Gugerotti,4
Stephen Chow Sau-yan SJ,Víctor Manuel Fernández,4
Stephen Chow Sau-yan SJ,Emil Paul Tscherrig,3
Stephen Chow Sau-yan SJ,Christophe Pierre,3
Stephen Chow Sau-yan SJ,Ángel Fernández Artime SDB,4
Stephen Chow Sau-yan SJ,Rolandas Makrickas,3
Stephen Chow Sau-yan SJ,Timothy Radcliffe OP,2
Stephen Chow Sau-yan SJ,Fabio Baggio CS,3
Stephen Chow Sau-yan SJ,George Koovakad,4
François-Xavier Bustillo OFMConv,Américo Aguiar,5
François-Xavier Bustillo OFMConv,Carlos Castillo Mattasoglio,2
François-Xavier Bustillo OFMConv,Vicente Bokalic Iglic CM,2
François-Xavier Bustillo OFMConv,Luis Cabrera Herrera OFM,3
François-Xavier Bustillo OFMConv,Fernando Chomalí Garib,3
François-Xavier Bustillo OFMConv,Tarcisio Isao Kikuchi SVD,3
François-Xavier Bustillo OFMConv,Pablo Virgilio David,3
François-Xavier Bustillo OFMConv,Ladislav Nemet SVD,4
François-Xavier Bustillo OFMConv,Jaime Spengler OFM,3
François-Xavier Bustillo OFMConv,Ignace Bessi Dogbo,3
François-Xavier Bustillo OFMConv,Jean-Paul Vesco OP,3
François-Xavier Bustillo OFMConv,Dominique Mathieu OFMConv,3
François-Xavier Bustillo OFMConv,Roberto Repole,4
François-Xavier Bustillo OFMConv,Baldassare Reina,4
François-Xavier Bustillo OFMConv,Frank Leo,3
François-Xavier Bustillo OFMConv,Mykola Bychok CSsR,3
François-Xavier Bustillo OFMConv,Domenico Battaglia,4
François-Xavier Bustillo OFMConv,Dominique Mamberti,4
François-Xavier Bustillo OFMConv,Mario Zenari,3
François-Xavier Bustillo OFMConv,Kevin Farrell,2
François-Xavier Bustillo OFMConv,Konrad Krajewski,4
François-Xavier Bustillo OFMConv,José Tolentino de Mendonça,4
François-Xavier Bustillo OFMConv,Michael Czerny SJ,2
François-Xavier Bustillo OFMConv,Mario Grech,4
François-Xavier Bustillo OFMConv,Marcello Semeraro,3
François-Xavier Bustillo OFMConv,Mauro Gambetti OFMConv,4
François-Xavier Bustillo OFMConv,Arthur Roche,3
François-Xavier Bustillo OFMConv,Lazarus You Heung-sik,2
François-Xavier Bustillo OFMConv,Claudio Gugerotti,5
François-Xavier Bustillo OFMConv,Víctor Manuel Fernández,4
François-Xavier Bustillo OFMConv,Emil Paul Tscherrig,4
François-Xavier Bustillo OFMConv,Christophe Pierre,5
François-Xavier Bustillo OFMConv,Ángel Fernández Artime SDB,5
François-Xavier Bustillo OFMConv,Rolandas Makrickas,4
François-Xavier Bustillo OFMConv,Timothy Radcliffe OP,3
François-Xavier Bustillo OFMConv,Fabio Baggio CS,4
François-Xavier Bustillo OFMConv,George Koovakad,3
Américo Aguiar,Carlos Castillo Mattasoglio,2
Américo Aguiar,Vicente Bokalic Iglic CM,2
Américo Aguiar,Luis Cabrera Herrera OFM,3
Américo Aguiar,Fernando Chomalí Garib,3
Américo Aguiar,Tarcisio Isao Kikuchi SVD,3
Américo Aguiar,Pablo Virgilio David,3
Américo Aguiar,Ladislav Nemet SVD,4
Américo Aguiar,Jaime Spengler OFM,3
Américo Aguiar,Ignace Bessi Dogbo,3
Américo Aguiar,Jean-Paul Vesco OP,3
Américo Aguiar,Dominique Mathieu OFMConv,3
Américo Aguiar,Roberto Repole,4
Américo Aguiar,Baldassare Reina,4
Américo Aguiar,Frank Leo,3
Américo Aguiar,Mykola Bychok CSsR,3
Américo Aguiar,Domenico Battaglia,4
Américo Aguiar,Dominique Mamberti,3
Américo Aguiar,Mario Zenari,3
Américo Aguiar,Kevin Farrell,2
Américo Aguiar,Konrad Krajewski,4
Américo Aguiar,José Tolentino de Mendonça,5
Américo Aguiar,Michael Czerny SJ,2
Américo Aguiar,Mario Grech,4
Américo Aguiar,Marcello Semeraro,3
Américo Aguiar,Mauro Gambetti OFMConv,4
Américo Aguiar,Arthur Roche,3
Américo Aguiar,Lazarus You Heung-sik,2
Américo Aguiar,Claudio Gugerotti,5
Américo Aguiar,Víctor Manuel Fernández,4
Américo Aguiar,Emil Paul Tscherrig,4
Américo Aguiar,Christophe Pierre,4
Américo Aguiar,Ángel Fernández Artime SDB,5
Américo Aguiar,Rolandas Makrickas,4
Américo Aguiar,Timothy Radcliffe OP,3
Américo Aguiar,Fabio Baggio CS,4
Américo Aguiar,George Koovakad,3
Carlos Castillo Mattasoglio,Vicente Bokalic Iglic CM,3
Carlos Castillo Mattasoglio,Luis Cabrera Herrera OFM,4
Carlos Castillo Mattasoglio,Fernando Chomalí Garib,4
Carlos Castillo Mattasoglio,Tarcisio Isao Kikuchi SVD,3
Carlos Castillo Mattasoglio,Pablo Virgilio David,3
Carlos Castillo Mattasoglio,Ladislav Nemet SVD,3
Carlos Castillo Mattasoglio,Jaime Spengler OFM,4
Carlos Castillo Mattasoglio,Ignace Bessi Dogbo,3
Carlos Castillo Mattasoglio,Jean-Paul Vesco OP,3
Carlos Castillo Mattasoglio,Dominique Mathieu OFMConv,3
Carlos Castillo Mattasoglio,Roberto Repole,3
Carlos Castillo Mattasoglio,Baldassare Reina,3
Carlos Castillo Mattasoglio,Frank Leo,3
Carlos Castillo Mattasoglio,Mykola Bychok CSsR,3
Carlos Castillo Mattasoglio,Domenico Battaglia,3
Carlos Castillo Mattasoglio,Dominique Mamberti,1
Carlos Castillo Mattasoglio,Mario Zenari,1
Carlos Castillo Mattasoglio,Kevin Farrell,1
Carlos Castillo Mattasoglio,Konrad Krajewski,2
Carlos Castillo Mattasoglio,José Tolentino de Mendonça,2
Carlos Castillo Mattasoglio,Michael Czerny SJ,1
Carlos Castillo Mattasoglio,Mario Grech,2
Carlos Castillo Mattasoglio,Marcello Semeraro,1
Carlos Castillo Mattasoglio,Mauro Gambetti OFMConv,2
Carlos Castillo Mattasoglio,Arthur Roche,1
Carlos Castillo Mattasoglio,Lazarus You Heung-sik,1
Carlos Castillo Mattasoglio,Claudio Gugerotti,2
Carlos Castillo Mattasoglio,Víctor Manuel Fernández,3
Carlos Castillo Mattasoglio,Emil Paul Tscherrig,1
Carlos Castillo Mattasoglio,Christophe Pierre,1
Carlos Castillo Mattasoglio,Ángel Fernández Artime SDB,2
Carlos Castillo Mattasoglio,Rolandas Makrickas,3
Carlos Castillo Mattasoglio,Timothy Radcliffe OP,2
Carlos Castillo Mattasoglio,Fabio Baggio CS,3
Carlos Castillo Mattasoglio,George Koovakad,3
Vicente Bokalic Iglic CM,Luis Cabrera Herrera OFM,4
Vicente Bokalic Iglic CM,Fernando Chomalí Garib,4
Vicente Bokalic Iglic CM,Tarcisio Isao Kikuchi SVD,3
Vicente Bokalic Iglic CM,Pablo Virgilio David,3
Vicente Bokalic Iglic CM,Ladislav Nemet SVD,3
Vicente Bokalic Iglic CM,Jaime Spengler OFM,4
Vicente Bokalic Iglic CM,Ignace Bessi Dogbo,3
Vicente Bokalic Iglic CM,Jean-Paul Vesco OP,3
Vicente Bokalic Iglic CM,Dominique Mathieu OFMConv,3
Vicente Bokalic Iglic CM,Roberto Repole,3
Vicente Bokalic Iglic CM,Baldassare Reina,3
Vicente Bokalic Iglic CM,Frank Leo,3
Vicente Bokalic Iglic CM,Mykola Bychok CSsR,3
Vicente Bokalic Iglic CM,Domenico Battaglia,3
Vicente Bokalic Iglic CM,Dominique Mamberti,1
Vicente Bokalic Iglic CM,Mario Zenari,1
Vicente Bokalic Iglic CM,Kevin Farrell,1
Vicente Bokalic Iglic CM,Konrad Krajewski,2
Vicente Bokalic Iglic CM,José Tolentino de Mendonça,2
Vicente Bokalic Iglic CM,Michael Czerny SJ,1
Vicente Bokalic Iglic CM,Mario Grech,2
Vicente Bokalic Iglic CM,Marcello Semeraro,1
Vicente Bokalic Iglic CM,Mauro Gambetti OFMConv,2
Vicente Bokalic Iglic CM,Arthur Roche,1
Vicente Bokalic Iglic CM,Lazarus You Heung-sik,1
Vicente Bokalic Iglic CM,Claudio Gugerotti,2
Vicente Bokalic Iglic CM,Víctor Manuel Fernández,4
Vicente Bokalic Iglic CM,Emil Paul Tscherrig,1
Vicente Bokalic Iglic CM,Christophe Pierre,1
Vicente Bokalic Iglic CM,Ángel Fernández Artime SDB,2
Vicente Bokalic Iglic CM,Rolandas Makrickas,3
Vicente Bokalic Iglic CM,Timothy Radcliffe OP,2
Vicente Bokalic Iglic CM,Fabio Baggio CS,3
Vicente Bokalic Iglic CM,George Koovakad,3
Luis Cabrera Herrera OFM,Fernando Chomalí Garib,5
Luis Cabrera Herrera OFM,Tarcisio Isao Kikuchi SVD,4
Luis Cabrera Herrera OFM,Pablo Virgilio David,4
Luis Cabrera Herrera OFM,Ladislav Nemet SVD,4
Luis Cabrera Herrera OFM,Jaime Spengler OFM,5
Luis Cabrera Herrera OFM,Ignace Bessi Dogbo,4
Luis Cabrera Herrera OFM,Jean-Paul Vesco OP,4
Luis Cabrera Herrera OFM,Dominique Mathieu OFMConv,4
Luis Cabrera Herrera OFM,Roberto Repole,4
Luis Cabrera Herrera OFM,Baldassare Reina,4
Luis Cabrera Herrera OFM,Frank Leo,4
Luis Cabrera Herrera OFM,Mykola Bychok CSsR,4
Luis Cabrera Herrera OFM,Domenico Battaglia,4
Luis Cabrera Herrera OFM,Dominique Mamberti,2
